example_id                                                  | status | run_time        |
./spec/kramdown_test_suite_spec.rb[1:179]                   | passed | 0.0051 seconds  |
./spec/kramdown_test_suite_spec.rb[1:180]                   | passed | 0.00244 seconds |
./spec/kramdown_test_suite_spec.rb[1:181]                   | passed | 0.00285 seconds |
./spec/kramdown_test_suite_spec.rb[1:182]                   | passed | 0.00493 seconds |
./spec/kramdown_test_suite_spec.rb[1:183]                   | passed | 0.0188 seconds  |
./spec/kramdown_test_suite_spec.rb[1:184]                   | passed | 0.00296 seconds |
./spec/kramdown_test_suite_spec.rb[1:185]                   | passed | 0.00427 seconds |
./spec/kramdown_test_suite_spec.rb[1:186]                   | passed | 0.01631 seconds |
./spec/kramdown_test_suite_spec.rb[1:187]                   | passed | 0.00402 seconds |
./spec/kramdown_test_suite_spec.rb[1:188]                   | passed | 0.0072 seconds  |
./spec/kramdown_test_suite_spec.rb[1:189]                   | passed | 0.0032 seconds  |
./spec/kramdown_test_suite_spec.rb[1:190]                   | passed | 0.01453 seconds |
./spec/kramdown_test_suite_spec.rb[1:191]                   | passed | 0.01273 seconds |
./spec/kramdown_test_suite_spec.rb[1:192]                   | passed | 0.00438 seconds |
./spec/kramdown_test_suite_spec.rb[1:193]                   | passed | 0.00207 seconds |
./spec/kramdown_test_suite_spec.rb[1:194]                   | passed | 0.00224 seconds |
./spec/kramdown_test_suite_spec.rb[1:195]                   | passed | 0.00258 seconds |
./spec/kramdown_test_suite_spec.rb[1:196]                   | passed | 0.0049 seconds  |
./spec/kramdown_test_suite_spec.rb[1:197]                   | passed | 0.00521 seconds |
./spec/kramdown_test_suite_spec.rb[1:198]                   | passed | 0.00198 seconds |
./spec/kramdown_test_suite_spec.rb[1:199]                   | passed | 0.00586 seconds |
./spec/kramdown_test_suite_spec.rb[1:200]                   | passed | 0.0046 seconds  |
./spec/kramdown_test_suite_spec.rb[1:201]                   | passed | 0.00266 seconds |
./spec/kramdown_test_suite_spec.rb[1:202]                   | passed | 0.00282 seconds |
./spec/kramdown_test_suite_spec.rb[1:203]                   | passed | 0.00312 seconds |
./spec/kramdown_test_suite_spec.rb[1:204]                   | passed | 0.00269 seconds |
./spec/kramdown_test_suite_spec.rb[1:205]                   | passed | 0.00195 seconds |
./spec/kramdown_test_suite_spec.rb[1:206]                   | passed | 0.00205 seconds |
./spec/kramdown_test_suite_spec.rb[1:207]                   | passed | 0.01774 seconds |
./spec/kramdown_test_suite_spec.rb[1:208]                   | passed | 0.00355 seconds |
./spec/model/abbreviation_spec.rb[1:1:1]                    | passed | 0.00008 seconds |
./spec/model/abbreviation_spec.rb[2:1:1]                    | passed | 0.00146 seconds |
