example_id                                                                                    | status  | run_time        |
./coradoc-adoc/spec/coradoc/asciidoc/model/attribute_list_spec.rb[1:6:4]                      | passed  | 0.00011 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/attribute_list_spec.rb[1:6:5]                      | passed  | 0.0001 seconds  |
./coradoc-adoc/spec/coradoc/asciidoc/model/attribute_list_spec.rb[1:7:1]                      | passed  | 0.00006 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/attribute_list_spec.rb[1:7:2]                      | passed  | 0.00006 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/attribute_spec.rb[1:1:1]                           | passed  | 0.00007 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/attribute_spec.rb[1:1:2]                           | passed  | 0.00007 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/attribute_spec.rb[1:1:3]                           | passed  | 0.00005 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/attribute_spec.rb[1:1:4]                           | passed  | 0.00005 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/attribute_spec.rb[1:2:1]                           | passed  | 0.00004 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/attribute_spec.rb[1:3:1]                           | passed  | 0.00005 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/attribute_spec.rb[1:3:2]                           | passed  | 0.00005 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/attribute_spec.rb[1:4:1]                           | passed  | 0.00005 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/attribute_spec.rb[1:5:1]                           | passed  | 0.00005 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/attribute_spec.rb[1:6:1]                           | passed  | 0.0001 seconds  |
./coradoc-adoc/spec/coradoc/asciidoc/model/author_spec.rb[1:1:1]                              | passed  | 0.00006 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/author_spec.rb[1:1:2]                              | passed  | 0.00006 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/author_spec.rb[1:1:3]                              | passed  | 0.00004 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/author_spec.rb[1:2:1]                              | passed  | 0.00005 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/author_spec.rb[1:3:1]                              | passed  | 0.00005 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/author_spec.rb[1:4:1]                              | passed  | 0.00004 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/author_spec.rb[1:5:1]                              | passed  | 0.00004 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/author_spec.rb[1:6:1]                              | passed  | 0.00009 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/author_spec.rb[1:7:1]                              | passed  | 0.00007 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/base_spec.rb[1:1:1]                                | passed  | 0.00022 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/base_spec.rb[1:1:2]                                | passed  | 0.00011 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/base_spec.rb[1:1:3]                                | passed  | 0.00012 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/base_spec.rb[1:2:1]                                | passed  | 0.00013 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/base_spec.rb[1:3:1]                                | passed  | 0.00012 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/base_spec.rb[1:4:1]                                | passed  | 0.00021 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/core_spec.rb[1:1:1]                          | passed  | 0.0001 seconds  |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/core_spec.rb[1:1:2]                          | passed  | 0.0001 seconds  |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/core_spec.rb[1:1:3]                          | passed  | 0.00012 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/core_spec.rb[1:1:4]                          | passed  | 0.0001 seconds  |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/core_spec.rb[1:1:5]                          | passed  | 0.00011 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/core_spec.rb[1:2:1]                          | passed  | 0.00012 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/core_spec.rb[1:2:2]                          | passed  | 0.00011 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/core_spec.rb[1:2:3]                          | passed  | 0.00011 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/core_spec.rb[1:2:4]                          | passed  | 0.0001 seconds  |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/core_spec.rb[1:2:5]                          | passed  | 0.00018 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/core_spec.rb[1:2:6]                          | passed  | 0.00012 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/core_spec.rb[1:3:1]                          | passed  | 0.0001 seconds  |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/core_spec.rb[1:3:2]                          | passed  | 0.00011 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/extended_spec.rb[1:1:1]                      | passed  | 0.00013 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/extended_spec.rb[1:1:2]                      | passed  | 0.00024 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/extended_spec.rb[1:2:1]                      | passed  | 0.00013 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/extended_spec.rb[1:3:1]                      | passed  | 0.00018 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/extended_spec.rb[2:1:1]                      | passed  | 0.00011 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/extended_spec.rb[2:1:2]                      | passed  | 0.00014 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/extended_spec.rb[2:2:1]                      | passed  | 0.00022 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/extended_spec.rb[2:3:1]                      | passed  | 0.00014 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/extended_spec.rb[3:1:1]                      | passed  | 0.00151 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/extended_spec.rb[3:2:1]                      | passed  | 0.0002 seconds  |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/extended_spec.rb[3:3:1]                      | passed  | 0.00018 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/extended_spec.rb[4:1:1]                      | passed  | 0.00023 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/extended_spec.rb[4:2:1]                      | passed  | 0.00012 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/block/extended_spec.rb[5:1:1]                      | passed  | 0.00019 seconds |
